Source Target Weight
Zhuge LiangJin Zu9
Zhuge LiangHuang Zhong29
Zhuge LiangMa Chao25
Zhuge LiangZhang Song6
Zhuge LiangZhang Lu8
Zhuge LiangYan Yan6
Zhuge LiangZhang Yi8
Zhuge LiangYi Ji11
Zhuge LiangLü Meng12
Zhuge LiangZhang Liao6
Zhuge LiangLiu Shan6
Zhuge LiangAugust Emperor4
Zhang FeiGuan Yu96
Zhang Feithe prince9
Zhang FeiLiu Bei263
Zhang Feithe Prince of Yan5
Zhang FeiZhang Yi6
Zhang FeiZhao Yun76
Zhang FeiJian Xianhe5
Zhang FeiZhuge Liang144
Zhang FeiThe grand marshal4
Zhang FeiZhang Biao20
Zhang FeiThe emperor18
Zhang FeiZhang Bao24
Zhang FeiWe have4
Zhang FeiDuan Gui6
Zhang Feithe prefect14
Zhang FeiDong Zhuo12
Zhang FeiLü Bu54
Zhang FeiCao Cao201
Zhang FeiLü Bu.21
Zhang FeiSun Jian6
Zhang FeiThe soldier4
Zhang Feithe Prince of Ji7
Zhang FeiYuan Shao6
Zhang FeiYuan Shu4
Zhang FeiJi Ling8
Zhang FeiCao Bao4
Zhang FeiZhang Ben4
Zhang FeiLü Bu,12
Zhang FeiChen Gong4
Zhang FeiXiahou Dun28
Zhang FeiZhang Liao10
Zhang FeiCai Yang6
Zhang FeiXu Shu4
Zhang Feithe troops of Wu4
Zhang FeiZhou Yu20
Zhang FeiLu Su6
Zhang FeiSun Quan4
Zhang Feithe young lady6
Zhang FeiPang Tong16
Zhang FeiLiu Feng6
Zhang FeiHuang Zhong20
Zhang FeiWei Yan10
Zhang FeiMa Chao14
Zhang FeiYan Yan10
Zhang FeiMa Shouzhong4
Zhang FeiLü Meng4
Zhang FeiYu Xu4
Zhang FeiWang Qiang4
Emperor LingCao Cao4
Emperor LingLiu Bei7
the princeZhang Fei9
the princeLiu Bei7
the princeCao Cao4
the Prince of YanZhang Fei5
Zhang YiLiu Bei6
Zhang YiZhang Fei6
Zhang YiZhuge Liang8
Jian XianheLiu Bei12
Jian XianheZhang Fei5
The grand marshalZhuge Liang9
The grand marshalLiu Bei15
The grand marshalZhang Fei4
The grand marshalCao Cao5
The grand marshalZhou Yu4
Zhang BaoZhang Biao14
Zhang BaoZhuge Liang9
Zhang BaoLiu Bei14
Zhang BaoZhang Fei24
Zhang BaoWe have4
Zhang BaoGuan Yu4
Zhang BaoCao Bao5
Zhang BaoLü Bu4
Zhang BaoCao Cao10
Zhang BiaoZhang Bao14
Zhang BiaoZhuge Liang5
Zhang BiaoLiu Bei11
Zhang BiaoZhang Fei20
Zhang BiaoGuan Yu4
We haveZhang Bao4
We haveZhang Fei4
Ten Constant AttendantsLiu Bei8
Ten Constant AttendantsThe emperor4
Duan GuiLiu Bei4
Duan GuiZhang Fei6
Dong ChengLiu Bei12
Dong ChengThe emperor12
Dong ChengImperial Father7
Dong ChengCao Cao7
the prefectLiu Bei26
the prefectZhang Fei14
the prefectDong Zhuo4
the prefectCao Cao18
the prefectthe Prince of Ji4
the prefectLü Bu4
the prefectZhuge Liang8
Imperial FatherDong Cheng7
Imperial FatherThe emperor10
Imperial FatherLiu Bei8
Imperial FatherCao Cao5
Dong ZhuoLü Bu28
Dong ZhuoZhao Yun16
Dong ZhuoEmperor Xian9
Dong ZhuoCao Cao28
Dong ZhuoThe emperor15
Dong ZhuoWang Yun16
Dong ZhuoLü Bu,14
Dong ZhuoLü Bu.6
Dong ZhuoLi Su7
Dong Zhuothe Prince of Ji4
Dong ZhuoSun Jian5
Dong ZhuoYuan Shao4
Dong ZhuoLiu Bei35
Dong ZhuoZhang Fei12
Dong Zhuothe prefect4
Lü BuDong Zhuo28
Lü BuLü Bu,19
Lü BuLü Bu.17
Lü BuLi Su4
Lü BuLiu Bei75
Lü BuCao Cao56
Lü BuZhang Fei54
Lü BuThe emperor5
Lü Buthe prefect4
Lü BuCao Bao4
Lü BuZhang Bao4
Lü BuGuan Yu11
Lü BuZhao Yun6
Lü BuWang Yun5
Lü BuChen Gong9
Lü BuJi Ling6
Lü BuXiahou Dun7
Wang YunDong Zhuo16
Wang YunZhao Yun10
Wang YunThe emperor4
Wang YunLü Bu5
Lü Bu,Dong Zhuo14
Lü Bu,Lü Bu19
Lü Bu,Lü Bu.4
Lü Bu,Li Su4
Lü Bu,Liu Bei19
Lü Bu,Cao Cao16
Lü Bu,Guan Yu4
Lü Bu,Zhang Fei12
Lü Bu.Dong Zhuo6
Lü Bu.Lü Bu17
Lü Bu.Lü Bu,4
Lü Bu.Zhang Fei21
Lü Bu.Cao Cao13
Lü Bu.Liu Bei13
Li SuDong Zhuo7
Li SuLü Bu4
Li SuLü Bu,4
the Prince of JiDong Zhuo4
the Prince of JiYuan Shao12
the Prince of JiThe emperor8
the Prince of JiLiu Bei66
the Prince of JiCao Cao36
the Prince of JiGuan Yu15
the Prince of JiZhao Yun13
the Prince of JiZhang Fei7
the Prince of Jithe prefect4
the Prince of JiLiu Biao9
the Prince of Jithe Prince of Jing20
the Prince of JiZhuge Liang14
the Prince of JiLiu Cong5
the Prince of JiDownriver Wu4
the Prince of JiZhou Yu7
the Prince of Jithe young lady4
Sun JianDong Zhuo5
Sun JianLiu Bei7
Sun JianZhang Fei6
Sun JianCao Cao4
Yuan Shaothe Prince of Ji12
Yuan ShaoDong Zhuo4
Yuan ShaoLiu Bei27
Yuan ShaoCao Cao26
Yuan ShaoZhang Fei6
Yuan ShaoGuan Yu12
Yuan ShaoZhao Yun10
Yuan ShaoXiahou Dun6
Yuan ShuLiu Bei12
Yuan ShuZhang Fei4
the farmerCao Cao4
The soldierZhang Fei4
The soldierCao Cao7
Cao BaoZhang Bao5
Cao BaoLü Bu4
Cao BaoCao Cao7
Cao BaoZhang Fei4
Cao BaoLiu Bei4
Liu Biaothe Prince of Ji9
Liu BiaoLiu Bei23
Liu BiaoCao Cao8
Liu Biaothe Prince of Jing6
Liu BiaoZhao Yun5
Wu ZilanLiu Bei6
Chen GongLiu Bei10
Chen GongLü Bu9
Chen GongCao Cao17
Chen GongZhang Fei4
Ji LingLiu Bei15
Ji LingZhang Fei8
Ji LingLü Bu6
Zhang BenZhang Fei4
Hou ChengLiu Bei5
Hou ChengCao Cao7
Xiahou DunLü Bu7
Xiahou DunZhang Fei28
Xiahou DunCao Cao66
Xiahou DunGuan Yu10
Xiahou DunYuan Shao6
Xiahou DunZhang Liao4
Xiahou DunZhuge Liang26
Xiahou DunZhao Yun12
Xiahou DunLiu Bei10
Xiahou DunLiu Feng4
Xiahou DunJia Xu4
Xiahou DunHuang Zhong5
Ma TengCao Cao9
Ma TengThe emperor7
Zhang LiaoCao Cao27
Zhang LiaoLiu Bei10
Zhang LiaoGuan Yu7
Zhang LiaoZhang Fei10
Zhang LiaoXiahou Dun4
Zhang LiaoZhuge Liang6
the Prince of Jingthe Prince of Ji20
the Prince of JingLiu Bei40
the Prince of JingThe emperor6
the Prince of JingLiu Biao6
the Prince of JingGuan Yu5
the Prince of JingZhao Yun5
the Prince of JingCao Cao17
the Prince of JingZhuge Liang14
the Prince of JingLiu Cong5
the Prince of JingDownriver Wu4
the Prince of JingZhou Yu7
the Prince of Jingthe young lady4
Ji PingCao Cao18
Ji PingLiu Bei6
Che ZhouLiu Bei5
August EmperorLiu Bei9
August EmperorGuan Yu4
August EmperorCao Cao5
August EmperorZhuge Liang4
August EmperorThe emperor4
Zhao YunGuan Yu42
Zhao YunLiu Bei120
Zhao YunZhang Fei76
Zhao YunDong Zhuo16
Zhao YunCao Cao61
Zhao YunThe emperor10
Zhao YunWang Yun10
Zhao Yunthe Prince of Ji13
Zhao YunLü Bu6
Zhao YunYuan Shao10
Zhao YunWen Chou4
Zhao YunLiu Biao5
Zhao Yunthe Prince of Jing5
Zhao YunXu Shu4
Zhao YunZhuge Liang78
Zhao YunXiahou Dun12
Zhao YunLiu Feng4
Zhao YunConsort Gan4
Zhao YunSun Quan4
Zhao YunLu Su6
Zhao YunZhou Yu6
Zhao YunZhao Fan4
Zhao YunPang Tong5
Zhao YunHuang Zhong11
Zhao YunWei Yan5
Zhao YunMa Chao8
Xu YouCao Cao4
Wen ChouCao Cao7
Wen ChouGuan Yu6
Wen ChouLiu Bei9
Wen ChouZhao Yun4
Gong GuLiu Bei6
Cai YangGuan Yu6
Cai YangZhang Fei6
Cai YangCao Cao6
Kuai YueLiu Bei13
Kuai YueCai Mao6
Kuai YueCao Cao17
Cai MaoLiu Bei10
Cai MaoKuai Yue6
Cai MaoCao Cao11
Xu ShuZhang Fei4
Xu ShuLiu Bei18
Xu ShuZhao Yun4
Xu ShuCao Cao12
Xu ShuZhuge Liang9
The masterCao Cao8
Liu ZhangLiu Bei22
Liu ZhangZhuge Liang17
Liu ZhangMa Chao5
Liu ZhangZhang Lu5
Liu ZhangCao Cao11
Liu ZhangThe emperor4
Liu ZhangZhang Song7
Liu ZhangQin Fu5
Liu ZhangPang Tong6
Liu FengZhuge Liang11
Liu FengZhao Yun4
Liu FengXiahou Dun4
Liu FengLiu Bei10
Liu FengZhang Fei6
Liu FengCao Cao7
Liu FengGuan Yu4
Liu Congthe Prince of Ji5
Liu CongZhuge Liang9
Liu CongCao Cao14
Liu Congthe Prince of Jing5
Liu CongLiu Bei13
Liu QiLiu Bei5
Liu QiZhuge Liang5
Liu QiCao Cao4
Consort GanZhao Yun4
Consort GanCao Cao4
Downriver Wuthe Prince of Ji4
Downriver WuZhuge Liang9
Downriver WuCao Cao7
Downriver WuLiu Bei11
Downriver Wuthe Prince of Jing4
Downriver WuThe emperor7
Downriver WuGuan Yu5
Lu SuZhuge Liang38
Lu SuCao Cao25
Lu SuLiu Bei32
Lu SuSun Quan9
Lu SuZhao Yun6
Lu SuZhou Yu18
Lu SuZhang Fei6
Zhang ZhaoSun Quan4
Zhang ZhaoWu Fan4
Zhang ZhaoCao Cao10
Wu FanZhang Zhao4
Wu FanCao Cao10
Zhou YuSun Quan10
Zhou YuCao Cao62
Zhou YuZhuge Liang58
Zhou YuLu Su18
Zhou YuHuang Gai7
Zhou YuLiu Bei50
Zhou YuThe grand marshal4
Zhou YuZhang Fei20
Zhou Yuthe Prince of Ji7
Zhou Yuthe Prince of Jing7
Zhou YuZhao Yun6
Zhou Yuthe young lady6
Huang GaiCao Cao25
Huang GaiZhuge Liang4
Huang GaiZhou Yu7
Little QiaoZhuge Liang4
Jiang GanCao Cao13
Jiang GanZhuge Liang4
the troops of WuLiu Bei6
the troops of WuZhang Fei4
Mei ZhuZhuge Liang4
Zhao FanZhuge Liang4
Zhao FanZhao Yun4
Jia XuXiahou Dun4
Jia XuCao Cao6
the young ladyZhang Fei6
the young ladyZhou Yu6
the young ladyZhuge Liang8
the young ladyCao Cao6
the young ladyLiu Bei13
the young ladyThe young lady4
the young ladythe Prince of Ji4
the young ladythe Prince of Jing4
The young ladythe young lady4
The young ladyLiu Bei5
Pang TongZhuge Liang30
Pang TongLiu Bei20
Pang TongZhang Fei16
Pang TongZhao Yun5
Pang TongWei Yan8
Pang TongHuang Zhong8
Pang TongLiu Zhang6
Wei YanLiu Bei6
Wei YanZhuge Liang19
Wei YanPang Tong8
Wei YanZhao Yun5
Wei YanHuang Zhong7
Wei YanZhang Fei10
Wei YanCao Cao9
Jin ZuHuang Zhong4
Jin ZuZhuge Liang9
Huang ZhongGuan Yu6
Huang ZhongZhao Yun11
Huang ZhongJin Zu4
Huang ZhongZhuge Liang29
Huang ZhongZhang Fei20
Huang ZhongWei Yan7
Huang ZhongPang Tong8
Huang ZhongLiu Bei9
Huang ZhongCao Cao13
Huang ZhongMa Shouzhong4
Huang ZhongMa Chao7
Huang ZhongXiahou Dun5
Ma DaCao Cao4
Ma ChaoGuan Yu5
Ma ChaoZhuge Liang25
Ma ChaoZhang Fei14
Ma ChaoCao Cao47
Ma ChaoThe emperor6
Ma ChaoZhang Lu9
Ma ChaoLiu Zhang5
Ma ChaoLiu Bei13
Ma ChaoZhang Song4
Ma ChaoZhao Yun8
Ma ChaoHuang Zhong7
Zhang LuCao Cao13
Zhang LuMa Chao9
Zhang LuLiu Zhang5
Zhang LuLiu Bei8
Zhang LuZhang Song4
Zhang LuZhuge Liang8
Zhang SongCao Cao10
Zhang SongLiu Zhang7
Zhang SongMa Chao4
Zhang SongLiu Bei13
Zhang SongZhang Lu4
Zhang SongThe emperor4
Zhang SongZhuge Liang6
Yang XiuCao Cao8
Qin FuLiu Bei9
Qin FuCao Cao4
Qin FuLiu Zhang5
Yan YanZhuge Liang6
Yan YanLiu Bei6
Yan YanCao Cao4
Yan YanZhang Fei10
Yi JiZhuge Liang11
Yi JiCao Cao6
Ma ShouzhongHuang Zhong4
Ma ShouzhongZhang Fei4
Lü MengZhuge Liang12
Lü MengGuan Yu4
Lü MengZhang Fei4
Lü MengLiu Bei6
Yu XuZhang Fei4
Liu ShanZhuge Liang6
Liu ShanLiu Bei11
Meng DaLiu Bei4
Chen DengCao Cao4
Wang QiangZhang Fei4
